in_school,owns_house,house_beds,house_kitchen,reported_social_status,got_pr_transf,part_in_training,life_satisfaction,offdays_ill,healthinsurance,speak_other_languaje,lives_w_mother,lives_w_father,ses_15,read_overall,write_overall,numeracy_overall,computer_use_overall,think_learn_work,autonomy_at_work,repetitiveness_at_work,physical_demand_work,extraversion_av,conscientiousness_avg,openness_av,stability_av,agreeableness_av,grit_av,decision_av,hostile_av,risk,has_children,hh_size,gender,age,has_spouse,chronic_disease,shocks_bef_15,BMI,mother_tongue,labor_market_status,job_stable,hour_earnings,total_hr_worked_week,highest_ISCED_PIAAC,years_educ,wealth_index,overqualified,country,dropout,got_pu_transf,supervise,in_school_1.0,owns_house_2,owns_house_3,house_beds_2,house_beds_3,house_kitchen_1,reported_social_status_1,reported_social_status_2,reported_social_status_3,reported_social_status_4,reported_social_status_5,reported_social_status_6,got_pr_transf_1,got_pu_transf_1,part_in_training_1.0,offdays_ill_1.0,healthinsurance_1.0,speak_other_languaje_1.0,lives_w_mother_1.0,lives_w_father_1.0,read_overall_1.0,read_overall_2.0,read_overall_3.0,write_overall_1.0,write_overall_2.0,write_overall_3.0,numeracy_overall_1.0,numeracy_overall_2.0,numeracy_overall_3.0,supervise_1.0,computer_use_overall_1.0,computer_use_overall_2.0,computer_use_overall_3.0,think_learn_work_1.0,think_learn_work_2.0,think_learn_work_3.0,autonomy_at_work_1.0,autonomy_at_work_2.0,autonomy_at_work_3.0,repetitiveness_at_work_1.0,repetitiveness_at_work_2.0,repetitiveness_at_work_3.0,physical_demand_work_1.0,physical_demand_work_2.0,physical_demand_work_3.0,has_children_1.0,hh_size_2,gender_1,has_spouse_1,chronic_disease_1.0,shocks_bef_15_1.0,mother_tongue_1.0,labor_market_status_1.0,job_stable_1.0,highest_ISCED_PIAAC_1,highest_ISCED_PIAAC_2,highest_ISCED_PIAAC_3,highest_ISCED_PIAAC_5,highest_ISCED_PIAAC_6,highest_ISCED_PIAAC_7,highest_ISCED_PIAAC_8,dropout_1.0
0.0,1,2,1,3,0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,3.0,3.33333325386047,3.33333325386047,2.66666674613953,4.0,3.33333325386047,3.75,1.5,2.0,1.0,1,1,53,1,0.0,0.0,21.8999996185303,1.0,1.0,1.0,4597.701171875,12,5,13.0,0.596774399280548,1.0,Colombia,0.0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1.0,2,1,1,3,0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,7.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.33333325386047,3.33333325386047,3.33333325386047,3.33333325386047,3.66666674613953,3.0,3.0,3.0,4.0,0.0,1,0,17,0,0.0,1.0,21.8999996185303,1.0,0.0,0.0,0.0,0,2,9.0,0.258655488491058,0.0,Colombia,0.0,0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.0,1,1,1,3,1,1.0,10.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,3.33333325386047,2.66666674613953,3.0,3.66666674613953,3.66666674613953,3.0,2.75,1.0,1.0,0.0,1,1,60,1,0.0,0.0,28.7999992370605,1.0,1.0,1.0,11973.1796875,61,7,17.0,1.57706141471863,1.0,Colombia,0.0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1.0,1,1,1,2,0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.66666674613953,2.0,2.33333325386047,3.33333325386047,2.66666674613953,2.33333325386047,2.5,1.5,4.0,0.0,1,0,15,0,0.0,1.0,20.3999996185303,1.0,0.0,0.0,0.0,0,2,9.0,0.682789444923401,0.0,Colombia,0.0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.0,1,1,1,2,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,2.33333325386047,3.66666674613953,2.66666674613953,1.33333337306976,3.66666674613953,3.33333325386047,3.25,1.0,1.0,0.0,1,1,61,0,1.0,0.0,28.2999992370605,1.0,0.0,0.0,0.0,0,1,7.0,0.00348807498812675,-2.0,Colombia,1.0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.0,1,3,1,2,0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,3.33333325386047,3.66666674613953,2.66666674613953,2.66666674613953,2.66666674613953,3.0,3.0,2.0,1.0,0.0,2,0,36,0,0.0,0.0,21.3999996185303,1.0,1.0,1.0,13333.3330078125,42,5,13.0,-0.0925116017460823,1.0,Colombia,0.0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
0.0,1,1,1,2,0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,3.33333325386047,3.66666674613953,3.0,2.0,4.0,3.33333325386047,3.5,1.0,1.0,1.0,1,0,62,1,0.0,0.0,32.2999992370605,1.0,1.0,0.0,3333.33325195312,21,0,2.0,-0.19327475130558,-2.0,Colombia,1.0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0.0,2,1,1,2,0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,3.66666674613953,4.0,3.33333325386047,2.0,3.33333325386047,3.66666674613953,3.5,2.0,3.0,1.0,1,1,45,0,1.0,1.0,26.6000003814697,1.0,1.0,0.0,1571.42858886719,70,1,8.0,-2.01611542701721,-2.0,Colombia,1.0,0,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1
0.0,2,1,1,2,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.66666674613953,3.0,1.66666662693024,3.66666674613953,3.0,2.75,2.0,1.0,0.0,1,1,59,1,1.0,1.0,29.7999992370605,1.0,0.0,0.0,0.0,0,0,0.0,-2.176100730896,0.0,Colombia,0.0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,2,1,1,3,0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,3.66666674613953,3.33333325386047,3.66666674613953,2.33333325386047,3.66666674613953,3.33333325386047,3.25,2.0,1.0,1.0,1,0,54,1,0.0,0.0,28.7000007629395,1.0,1.0,0.0,10000.0,80,3,11.0,0.456985682249069,0.0,Colombia,0.0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,1,2,1,3,1,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.66666674613953,2.66666674613953,3.66666674613953,3.0,2.33333325386047,2.5,1.0,1.0,1.0,1,1,63,1,1.0,1.0,22.3999996185303,1.0,0.0,0.0,0.0,0,0,2.0,1.60403990745544,0.0,Colombia,1.0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0.0,1,2,1,3,0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.33333325386047,3.33333325386047,3.33333325386047,3.0,2.66666674613953,2.75,1.0,4.0,0.0,1,0,29,0,0.0,0.0,21.2999992370605,1.0,1.0,0.0,11494.2529296875,15,7,17.0,1.42408549785614,1.0,Colombia,0.0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0.0,2,1,1,3,1,1.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,3.66666674613953,3.33333325386047,3.33333325386047,3.0,3.33333325386047,3.5,2.0,2.0,0.0,1,1,25,0,0.0,1.0,18.3999996185303,1.0,1.0,0.0,2873.56323242188,48,3,11.0,-0.775192022323608,0.0,Colombia,0.0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
0.0,1,1,1,4,1,0.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.66666674613953,3.33333325386047,2.33333325386047,3.33333325386047,3.33333325386047,2.5,1.5,1.0,0.0,1,1,51,0,0.0,0.0,30.8999996185303,1.0,0.0,0.0,0.0,0,3,11.0,0.652157962322235,0.0,Colombia,0.0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,2,1,1,4,1,0.0,10.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.33333325386047,3.0,3.0,2.33333325386047,2.0,3.0,2.75,1.5,4.0,0.0,1,1,24,0,0.0,1.0,17.3999996185303,1.0,0.0,0.0,0.0,0,3,13.0,0.50834196805954,0.0,Colombia,0.0,0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.0,2,2,1,4,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,3.66666674613953,2.66666674613953,3.33333325386047,3.66666674613953,2.33333325386047,2.25,1.0,1.0,1.0,2,1,35,1,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0,3,11.0,1.08869075775146,0.0,Colombia,0.0,0,0.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0.0,2,2,1,4,0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,2.66666674613953,3.66666674613953,3.33333325386047,3.33333325386047,4.0,3.33333325386047,3.25,2.0,1.0,0.0,1,1,54,1,1.0,0.0,32.0,1.0,1.0,1.0,3831.41772460938,30,1,6.0,-0.562289357185364,-1.0,Colombia,1.0,0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
0.0,1,2,1,4,1,1.0,8.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,2.66666674613953,3.0,3.66666674613953,3.0,4.0,1.0,2.0,0.0,1,1,29,0,0.0,1.0,21.3999996185303,1.0,1.0,1.0,15325.6708984375,45,6,16.5,1.28742814064026,1.0,Colombia,0.0,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0
1.0,2,1,1,4,1,0.0,10.0,0.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.66666674613953,2.66666674613953,3.33333325386047,2.66666674613953,3.0,3.66666674613953,3.25,1.0,1.0,0.0,1,1,18,0,0.0,0.0,19.5,1.0,0.0,0.0,0.0,0,3,11.5,1.07381868362427,0.0,Colombia,0.0,0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0,1,2,1,5,0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.66666674613953,3.33333325386047,3.0,2.0,3.33333325386047,4.0,3.75,1.5,1.0,1.0,1,1,50,1,0.0,0.0,27.8999996185303,1.0,0.0,0.0,0.0,0,5,14.0,1.6618332862854,0.0,Colombia,0.0,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,1,2,1,5,0,1.0,9.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.66666674613953,3.0,3.66666674613953,2.66666674613953,3.33333325386047,4.0,3.75,1.0,4.0,0.0,1,0,30,0,0.0,1.0,23.7999992370605,1.0,1.0,1.0,18888.888671875,45,6,17.5,1.84625577926636,0.0,Colombia,0.0,0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
0.0,1,1,1,5,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.33333325386047,2.0,2.66666674613953,3.33333325386047,3.5,1.0,4.0,0.0,1,0,53,0,0.0,1.0,30.8999996185303,1.0,1.0,1.0,2040.81628417969,49,5,13.0,1.09936785697937,2.0,Colombia,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0.0,2,1,1,5,1,0.0,8.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.66666674613953,3.0,3.33333325386047,2.66666674613953,3.66666674613953,3.0,3.75,1.0,1.0,0.0,1,1,64,0,1.0,0.0,18.8999996185303,1.0,0.0,0.0,0.0,0,6,17.0,0.897161722183228,0.0,Colombia,0.0,0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0.0,1,2,1,5,1,0.0,10.0,1.0,1.0,0.0,1.0,0.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,4.0,3.0,4.0,1.0,3.0,4.0,3.25,1.0,1.0,0.0,1,0,47,0,1.0,0.0,19.7000007629395,1.0,1.0,1.0,2134.64697265625,84,3,11.0,1.57491540908813,3.0,Colombia,0.0,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1.0,2,2,1,5,0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,3.33333325386047,3.33333325386047,2.66666674613953,3.33333325386047,4.0,3.75,1.5,1.0,0.0,1,1,21,0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0,3,12.0,1.09053540229797,3.0,Colombia,0.0,0,0.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
0.0,1,2,1,5,0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,2.66666674613953,3.66666674613953,3.66666674613953,2.0,4.0,3.66666674613953,4.0,1.5,1.0,1.0,1,1,57,0,0.0,0.0,26.7999992370605,1.0,1.0,1.0,38402.45703125,54,3,11.0,1.49983620643616,-1.0,Colombia,1.0,0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
0.0,3,2,1,2,0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,3.33333325386047,2.66666674613953,2.66666674613953,2.66666674613953,3.0,1.0,1.0,1.0,2,1,42,1,0.0,0.0,26.1000003814697,1.0,1.0,0.0,2298.8505859375,2,3,11.0,0.772004246711731,1.0,Colombia,0.0,1,0.0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0.0,2,2,1,2,0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,3.33333325386047,3.0,3.66666674613953,4.0,2.66666674613953,2.5,1.0,1.0,1.0,2,0,53,1,0.0,0.0,21.7999992370605,1.0,0.0,0.0,0.0,0,1,5.0,0.556521892547607,-2.0,Colombia,1.0,0,0.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,3,1,1,2,0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.33333325386047,3.0,2.33333325386047,3.66666674613953,3.0,3.5,3.5,1.0,0.0,1,0,54,0,0.0,0.0,26.7999992370605,1.0,0.0,0.0,0.0,0,0,3.0,-0.0661876797676086,-3.0,Colombia,1.0,0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,1,2,1,2,0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,2.66666674613953,4.0,3.0,2.33333325386047,3.0,3.25,1.5,1.0,0.0,2,0,20,0,0.0,1.0,22.2999992370605,1.0,1.0,1.0,2554.2783203125,63,5,13.5,1.0367603302002,3.0,Colombia,0.0,0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0.0,2,1,1,2,0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.33333325386047,3.0,3.33333325386047,3.66666674613953,3.0,3.33333325386047,3.25,1.0,1.0,1.0,1,0,29,1,0.0,0.0,22.7999992370605,1.0,1.0,1.0,3448.27587890625,60,3,11.0,-1.20275163650513,0.0,Colombia,0.0,1,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0.0,1,2,1,2,0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,3.33333325386047,4.0,3.33333325386047,2.66666674613953,4.0,3.33333325386047,4.0,1.5,1.0,1.0,2,1,48,0,0.0,1.0,26.7999992370605,1.0,0.0,0.0,0.0,0,5,13.0,0.945207595825195,1.0,Colombia,0.0,1,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.0,1,1,1,2,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,3.0,1.66666662693024,2.66666674613953,2.66666674613953,2.0,4.0,3.33333325386047,2.25,3.0,1.0,1.0,1,1,37,0,0.0,1.0,26.0,1.0,1.0,1.0,2189.38159179688,105,1,5.0,0.691973805427551,-2.0,Colombia,0.0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
0.0,2,2,1,2,0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,4.0,3.33333325386047,2.66666674613953,2.0,1.5,1.0,1.0,2,0,49,1,0.0,0.0,25.2999992370605,1.0,1.0,1.0,5312.89892578125,45,1,8.0,-0.279304981231689,-2.0,Colombia,1.0,1,0.0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
0.0,1,1,1,2,0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,2.66666674613953,3.0,3.66666674613953,2.33333325386047,3.33333325386047,3.0,2.5,1.0,4.0,0.0,1,0,29,0,0.0,0.0,27.7000007629395,1.0,1.0,1.0,4789.27197265625,48,3,11.0,0.828454196453094,0.0,Colombia,0.0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
0.0,3,1,1,2,0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,3.33333325386047,3.0,2.66666674613953,2.66666674613953,2.0,2.75,1.0,1.0,1.0,1,0,30,1,0.0,0.0,28.3999996185303,1.0,1.0,1.0,8210.1806640625,48,3,11.0,1.36525666713715,0.0,Colombia,0.0,1,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0.0,1,2,1,1,0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,3.66666674613953,3.66666674613953,3.33333325386047,2.66666674613953,3.33333325386047,2.66666674613953,4.0,2.5,1.0,0.0,2,0,22,0,0.0,0.0,23.5,1.0,0.0,0.0,0.0,0,3,11.0,-0.22434575855732,1.0,Colombia,0.0,1,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0,1,1,1,1,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66666674613953,2.66666674613953,2.33333325386047,3.0,3.33333325386047,3.66666674613953,4.0,2.5,1.0,1.0,1,1,64,0,1.0,1.0,28.2999992370605,1.0,0.0,0.0,0.0,0,0,0.0,-0.484063893556595,0.0,Colombia,0.0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
